player_id,player
701,Frankie King
77268,George King
1628994,George King
1562,Gerard King
77270,Jim King
728,Jimmy King
1629663,Louis King
77272,Maury King
77273,Reggie King
1101,Rich King
351,Stacey King
77276,Tom King
77277,Bob Kinney
1641795,Taevion Kinsey
200814,Tarence Kinsey
1905,Andrei Kirilenko
203945,Alex Kirk
77278,Walt Kirk
1630557,Corey Kispert
77279,Doug Kistler
77280,Curtis Kitchen
1123,Greg Kite
954,Kerry Kittles
1628467,Maxi Kleber
170,Joe Kleine
101132,Linas Kleiza
77283,Leo Klier
1641752,Bobi Klintman
77284,Herm Klotz
77285,Duane Klueh
1642261,Dalton Knecht
77290,Billy Knight
77287,Bob Knight
2688,Brandin Knight
202688,Brandon Knight
1510,Brevin Knight
1630233,Nathan Knight
1861,Negele Knight
77288,Ron Knight
77289,Toby Knight
969,Travis Knight
77291,Lee Knorek
77292,Dick Knostman
77293,Rod Knowles
1628995,Kevin Knox II
77294,Bart Kofoed
77295,Don Kojis
1642278,Tyler Kolek
1631132,Christian Koloko
77296,Milo Komenich
77297,Howard Komives
402,Jon Koncak
1629723,John Konchar
77299,Bud Koper
77300,Joe Kopicki
1627788,Furkan Korkmaz
77301,Frank Kornet
1628436,Luke Kornet
101117,Yaroslav Korolev
2594,Kyle Korver
77302,Len Kosmalski
77303,Andy Kostecka
77304,Harold Kottman
201585,Kosta Koufos
77305,Tom Kozelko
77306,Arvid Kramer
77307,Barry Kramer
77308,Joel Kramer
77309,Dan Kraus
77310,Herb Krautblatt
203139,Viacheslav Kravtsov
77311,Jim Krebs
1630249,Vit Krejci
77312,Wayne Kreklow
77313,Tom Kron
77314,Tom Kropp
2420,Nenad Krstic
1474,Larry Krystkowiak
77316,Steve Kuberski
77317,Leo Kubiak
77318,Bruce Kuczenski
77319,Frank Kudelka
77320,John Kuester
77322,Ray Kuka
389,Toni Kukoc
1629083,Arnoldas Kulboka
1630228,Jonathan Kuminga
77323,Kevin Kunnert
77324,Mitch Kupchak
77325,Charles Kupec
1629066,Rodions Kurucs
201633,Rob Kurz
2825,Ibrahim Kutluay
1628398,Kyle Kuzma
203136,Ognjen Kuzmic
1627851,Mindaugas Kuzminskas
77327,Fred LaCour
1711,Raef LaFrentz
77328,Tom LaGarde
1631222,Jake LaRavia
1601,Rusty LaRue
77340,Rudy LaRusso
203897,Zach LaVine
1627746,Skal Labissiere
77326,Sam Lacey
363,Christian Laettner
201802,Oliver Lafayette
100263,Bill Laimbeer
77329,Pete Lalich
77330,Bo Lamar
1630237,Anthony Lamb
203117,Doron Lamb
203087,Jeremy Lamb
77331,John Lambert
77332,Jeff Lamp
2573,Maciej Lampe
77333,Jim Lampley
2253,Sean Lampley
1629111,Jock Landale
201171,Carl Landry
202068,Marcus Landry
77334,Mark Landsberger
77335,Jerome Lane
457,Andrew Lang
226,Antonio Lang
2591,James Lang
1892,Trajan Langdon
101247,Keith Langford
1629641,Romeo Langford
2061,Dan Langhi
600005,Bob Lanier
77338,Stu Lantz
1627879,Nicolas Laprovittola
77339,York Larese
203499,Shane Larkin
1641796,Pelle Larsson
77341,John Laskowski
201186,Stephane Lasme
77342,Dave Lattin
968,Priest Lauderdale
77344,Rich Laurel
77345,Walt Lautenbach
203530,Joffrey Lauvergne
77346,Tony Lavelli
77347,Bob Lavoy
201151,Acie Law
1629724,Vic Law
202371,Gani Lawal
77348,Ed Lawrence
1630639,AJ Lawson
1535,Jason Lawson
201951,Ty Lawson
1627774,Jake Layman
77350,Dennis Layton
1627747,Caris LeVert
1628388,T.J. Leaf
77351,Emanuel Leaks
77352,Hal Lear
77353,Allen Leavell
77354,Jeff Lebo
287,Eric Leckner
1629665,Jalen Lecque
203495,Ricky Ledo
77356,Butch Lee
77357,Clyde Lee
201584,Courtney Lee
1627814,Damion Lee
101135,David Lee
77358,Doug Lee
77359,George Lee
77360,Greg Lee
77361,Keith Lee
77362,Kurk Lee
202723,Malcolm Lee
77363,Rock Lee
77364,Ron Lee
77365,Russell Lee
1630240,Saben Lee
77366,Ed Leede
77367,Hank Lefkowitz
100,Tim Legler
77369,George Lehmann
1627215,Walt Lemon Jr.
203458,Alex Len
702,Voshon Lenard
77371,Bob Leonard
77370,Gary Leonard
202695,Kawhi Leonard
203086,Meyers Leonard
77372,Jim Les
202727,Travis Leslie
77373,Ronnie Lester
77374,Clifford Lett
202720,Jon Leuer
77375,Andrew Levane
77376,Lafayette Lever
77377,Cliff Levingston
77385,Bobby Lewis
736,Cedric Lewis
77379,Fred Lewis
77380,Freddie Lewis
77381,Grady Lewis
1631171,Justin Lewis
729,Martin Lewis
1641721,Maxwell Lewis
1900,Quincy Lewis
77383,Ralph Lewis
1740,Rashard Lewis
77384,Reggie Lewis
1630575,Scottie Lewis
1630184,Kira Lewis Jr.
77386,Marcus Liberty
77387,Todd Lichti
1630604,E.J. Liddell
202732,DeAndre Liggins
77388,Bill Ligon
203081,Damian Lillard
202391,Jeremy Lin
77389,Steve Lingenfelter
175,Alton Lister
1629642,Nassir Little
1641726,Dereck Lively II
1630587,Isaiah Livers
1641753,Chris Livingston
988,Randy Livingston
2733,Shaun Livingston
77392,Ron Livingstone
1024,Horacio Llamas
77394,Earl Lloyd
77395,Lewis Lloyd
77396,Scott Lloyd
77397,Bob Lochmueller
77398,Robert Lock
77399,Darrell Lockhart
1100,Ian Lockhart
77401,Kevin Loder
77402,Don Lofgran
1629155,Zach Lofton
1631254,Kenneth Lofton Jr.
77403,Johnny Logan
38,Brad Lohaus
1609,Art Long
3,Grant Long
1381,John Long
77406,Paul Long
1627848,Shawn Long
26,Luc Longley
1626172,Kevon Looney
201572,Brook Lopez
1732,Felipe Lopez
2221,Raul Lopez
201577,Robin Lopez
943,Ryan Lorthridge
77409,Jim Loscutoff
77410,Plummer Lott
77411,Kevin Loughery
1629712,Didi Louzada
77412,Bob Love
201567,Kevin Love
77413,Stan Love
77414,Clyde Lovellette
77415,Sidney Lowe
77416,Chuck Lowery
200768,Kyle Lowry
1628070,Jordan Loyd
77417,Al Lucas
77418,Jerry Lucas
77419,John Lucas
203564,Kalin Lucas
77420,Maurice Lucas
101249,John Lucas III
77421,Ted Luckenbill
1731,Tyronn Lue
77422,Jim Luisi
77423,Al Lujack
77424,Phil Lumpkin
77425,Ray Lumpp
1630994,Gabriel Lundberg
1641754,Seth Lundy
1627789,Timothe Luwawu-Cabarrot
1628399,Tyler Lydon
1626168,Trey Lyles
248,George Lynch
77426,Kevin Lynch
77427,Mike Lynn
1627815,Sheldon Mac
1928,Todd MacCulloch
77430,Ronnie MacGilvray
931,Don MacLean
77428,Mike Macaluso
77429,Ed Macauley
203159,Scott Machado
101178,Arvydas Macijauskas
77432,Ollie Mack
694,Sam Mack
202714,Shelvin Mack
1635,Malcolm Mackey
77435,Rudy Macklin
202731,Vernon Macklin
77436,Johnny Macknowski
1629133,Daryl Macon
1855,Mark Macon
1629122,J.P. Macura
77438,Kyle Macy
77439,Jack Maddox
2432,Tito Maddox
1666,Gerald Madkins
2058,Mark Madsen
77441,Norm Mager
203705,Josh Magette
1894,Corey Maggette
77442,Dave Magley
2048,Jamaal Magloire
1630266,Will Magnay
101133,Ian Mahinmi
77443,John Mahnken
77444,Francis Mahoney
328,Rick Mahorn
105,Dan Majerle
200970,Renaldo Major
1627748,Thon Maker
77447,Lionel Malamed
1630177,Theo Maledon
117,Jeff Malone
252,Karl Malone
77449,Moses Malone
1074,Matt Maloney
77450,Steve Malovic
1630572,Sandro Mamukelashvili
77451,Ted Manakas
77452,John Mandic
1630211,Karim Mane
77453,Frank Mangiapane
986,Marcus Mann
1629611,Terance Mann
1630544,Tre Mann
330,Danny Manning
77454,Ed Manning
316,Richard Manning
1630185,Nico Mannion
77456,Pace Mannion
77457,Nick Mantis
77459,Pete Maravich
77458,Peter Maravich
203906,Devyn Marble
77460,Roy Marble
950,Stephon Marbury
36,Sarunas Marciulionis
77462,Saul Mariaschin
77463,Jack Marin
1890,Shawn Marion
1626246,Boban Marjanovic
1628374,Lauri Markkanen
200806,Damir Markota
1752,Sean Marks
77464,Harvey Marlatt
77465,Eric Marsh
77466,Jim Marsh
681,Donny Marshall
923,Donyell Marshall
203088,Kendall Marshall
1630230,Naji Marshall
101185,Rawle Marshall
77467,Tom Marshall
77468,Vester Marshall
77481,Bill Martin
77478,Bob Martin
77469,Brian Martin
1628997,Caleb Martin
201858,Cartier Martin
1628998,Cody Martin
733,Cuonzo Martin
239,Darrick Martin
77473,Don Martin
77471,Donald Martin
77472,Fernando Martin
1626185,Jarell Martin
1641798,Jaylen Martin
77474,Jeff Martin
1629725,Jeremiah Martin
1630231,KJ Martin
1629103,Kelan Martin
2030,Kenyon Martin
2755,Kevin Martin
77475,Larue Martin
77476,Mo Martin
77477,Phil Martin
77479,Ronald Martin
77480,Slater Martin
1631213,Tyrese Martin
469,Jamal Mashburn
77482,Al Masino
193,Anthony Mason
2046,Desmond Mason
1628412,Frank Mason III
2427,Roger Mason Jr.
763,Tony Massenburg
77483,Eddie Mast
1628999,Yante Maten
1629726,Garrison Mathews
1628493,Mangok Mathiang
1629751,Dakota Mathias
1631097,Bennedict Mathurin
1631255,Karlo Matkovic
77484,Wes Matthews
202083,Wesley Matthews
77485,Ariel Maughan
77486,Marlon Maxey
1630178,Tyrese Maxey
101131,Jason Maxiell
77487,Cedric Maxwell
137,Vernon Maxwell
77489,Don May
77490,Scott May
101118,Sean May
195,Lee Mayberry
77492,Clyde Mayes
77493,Tharon Mayes
77495,Bill Mayfield
77494,Ken Mayfield
201953,Eric Maynor
201564,O.J. Mayo
1630219,Skylar Mays
77496,Travis Mays
77497,Matt Mazza
201601,Luc Mbah a Moute
2788,DJ Mbenga
77498,Bob McAdoo
203949,James Michael McAdoo
77499,Ken McBride
1630540,Miles McBride
1642272,Jared McCain
1628769,Tahjere McCall
203492,Ray McCallum
737,Bob McCann
77500,Brendan McCann
77502,Mel McCants
101119,Rashad McCants
77503,Mike McCarron
77504,Andre McCarter
77505,Willie McCarter
77506,Johnny McCarthy
77507,Howie McCarty
1820,Kelly McCarty
962,Walter McCarty
1043,Amal McCaskill
1627775,Patrick McCaw
77509,Dwayne McClain
77510,"Ted, Hound Dog McClain"
2082,Dan McClintock
77512,Jack McCloskey
45,George McCloud
1630644,Mac McClung
203468,CJ McCollum
77513,John McConathy
77514,Paul McConnell
204456,T.J. McConnell
77515,Keith McCord
77516,Tim McCormick
1741,Jelani McCoy
77517,Paul McCracken
200840,Chris McCray
1622,Rodney McCray
77518,Scooter McCray
1628571,Erik McCree
1641755,Kevin McCullar Jr.
1626191,Chris McCullough
77520,John McCullough
723,Clint McDaniel
1365,Xavier McDaniel
1630183,Jaden McDaniels
1629667,Jalen McDaniels
77523,Jim McDaniels
203909,KJ McDaniels
203926,Doug McDermott
1630253,Sean McDermott
77524,Ben McDonald
77525,Glenn McDonald
1075,Michael McDonald
77527,Hank McDowell
686,Antonio McDyess
77528,Jim McElroy
200829,Ivan McFarlin
77529,Mel McGaha
203956,Mitch McGary
201580,JaVale McGee
77530,Mike McGee
77531,Bill McGill
77532,George McGinnis
77533,Jon McGlocklin
1631121,Bryce McGowens
1503,Tracy McGrady
77534,Gil McGregor
1630787,Cameron McGriff
203585,Rodney McGruder
77536,Al McGuire
77535,Allie McGuire
77537,Dick McGuire
201187,Dominic McGuire
1450,Kevin McHale
29,Jim McIlvaine
976,Jeff McInnis
77540,Kenny McIntosh
77541,Kevin McKenna
77542,Forrest McKenzie
77543,Stan McKenzie
365,Derrick McKey
243,Aaron McKie
77547,Billy McKinney
77545,Carlton McKinney
77546,Horace McKinney
203590,Trey McKinney-Jones
1628035,Alfonzo McKinnie
1630605,JaQuori McLaughlin
1629162,Jordan McLaughlin
203463,Ben McLemore
77548,Mccoy McLemore
77549,George McLeod
2693,Keith McLeod
1728,Roshown McLeod
77551,Jack McMahon
203,Nate McMillan
77553,Tom McMillen
77554,Jim McMillian
77555,Shellie McMillon
77556,Mal McMullan
77557,Chet McNabb
77558,Mark McNamara
77559,Joe McNamee
202077,Jerel McNeal
77560,Chris McNealy
77562,Bob McNeill
77561,Larry McNeill
77563,Carl McNulty
2101,Paul McPherson
77565,Cozell McQueen
203895,Jordan McRae
77566,Thales McReynolds
201177,Josh McRoberts
77567,Eric McWilliams
77568,George Mearns
2098,Slava Medvedenko
1577,Darnell Mee
201975,Jodie Meeks
77570,Cliff Meely
77571,Scott Meents
77572,Dick Mehen
77573,Don Meineke
77574,Carl Meinhold
1626257,Salah Mejri
203539,Gal Mekel
77576,Bill Melchionni
77575,Gary Melchionni
1629740,Nicolo Melli
203097,Fab Melo
1629001,De'Anthony Melton
77577,Ed Melvin
77578,Dean Meminger
77579,Chuck Mencel
77580,John Mengelt
77581,Ken Menke
1641877,Nathan Mensah
200822,Pops Mensah-Bonsu
1500,Ron Mercer
77582,Joe Meriweather
77583,Porter Meriwether
1630241,Sam Merrill
77584,Tom Meschery
1629002,Chimezie Metu
684,Loren Meyer
77586,Dave Meyers
77587,Stan Miasek
77588,Larry Micheaux
203995,Vasilije Micic
1626175,Jordan Mickey
203114,Khris Middleton
77589,Zigmund Mihalik
2036,Chris Mihm
1628450,Eric Mika
77590,Ed Mikan
600012,George Mikan
77591,Larry Mikan
77593,Vern Mikkelsen
77594,Al Miksis
101223,Aaron Miles
101139,CJ Miles
2032,Darius Miles
77596,Eddie Miles
1527,Marko Milic
2545,Darko Milicic
77598,Nat Militzok
1889,Andre Miller
292,Anthony Miller
77605,Bill Miller
77603,Bob Miller
1802,Brad Miller
1641706,Brandon Miller
203121,Darius Miller
77602,Dick Miller
77599,Eddie Miller
1641801,Emanuel Miller
77600,Harry Miller
77601,Jay Miller
1641757,Jordan Miller
1631159,Leonard Miller
1626259,Malcolm Miller
2034,Mike Miller
932,Oliver Miller
203113,Quincy Miller
397,Reggie Miller
77604,Walt Miller
168,Chris Mills
77606,John Mills
201988,Patty Mills
371,Terry Mills
202407,Elijah Millsap
200794,Paul Millsap
1629003,Shake Milton
1631303,Justin Minaya
114,Harold Miner
1642434,Riley Minix
77609,Dirk Minniefield
77610,Dave Minor
65,Greg Minor
77612,Mark Minor
1631169,Josh Minott
202703,Nikola Mirotic
77613,Wat Misaka
1954,Jason Miskiri
1642274,Yves Missi
1642349,Ajay Mitchell
1630558,Davion Mitchell
1628378,Donovan Mitchell
77615,Mike Mitchell
77616,Murray Mitchell
417,Sam Mitchell
77614,Todd Mitchell
203183,Tony Mitchell
203502,Tony Mitchell
1628513,Naz Mitrou-Long
77618,Steve Mix
77619,Bill Mlkvy
1749,Cuttino Mobley
211,Eric Mobley
1630596,Evan Mobley
1630600,Isaiah Mobley
77621,Larry Moffett
1642367,Jonathan Mogbo
77622,Leo Mogus
1737,Nazr Mohammed
2040,Jerome Moiso
77623,Paul Mokeski
1629690,Adam Mokoka
77624,Jack Molinas
77625,Wayne Molis
77626,Sidney Moncrief
1631320,Chima Moneke
77627,Eric Money
2752,Sergei Monia
1628370,Malik Monk
600006,Earl Monroe
202328,Greg Monroe
77628,Rodney Monroe
1626242,Luis Montero
77630,Howie Montgomery
376,Eric Montross
1630541,Moses Moody
200081,Jamario Moon
1629875,Xavier Moon
77631,Jim Mooney
1629760,Matt Mooney
77632,Andre Moore
1628500,Ben Moore
202734,E'Twaun Moore
77634,Jackie Moore
77633,Johnny Moore
77635,Lowes Moore
1630,Mikki Moore
77636,Otto Moore
77637,Ron Moore
1631386,Taze Moore
929,Tracy Moore
1631111,Wendell Moore Jr.
1629630,Ja Morant
203961,Eric Moreland
77639,Jackie Moreland
77640,Guy Morgan
1629752,Juwan Morgan
77641,Rex Morgan
77642,Elmo Morgenthaler
77644,Darren Morningstar
356,Chris Morris
202721,Darius Morris
77647,Isaiah Morris
1628537,Jaylen Morris
202693,Markieff Morris
77646,Max Morris
1628420,Monte Morris
201043,Randolph Morris
2242,Terence Morris
202694,Marcus Morris Sr.
200747,Adam Morrison
77648,Dwight Morrison
77649,Mike Morrison
201627,Anthony Morrow
132,Dwayne Morton
1972,John Morton
77652,Richard Morton
77653,Glenn Mosley
77654,Perry Moss
734,Lawrence Moten
202700,Donatas Motiejunas
1628405,Johnathan Motley
2069,Hanno Mottola
203102,Arnett Moultrie
297,Alonzo Mourning
202389,Timofey Mozgov
77657,Chuck Mrazovich
1626144,Emmanuel Mudiay
77658,Erwin Mueller
203498,Shabazz Muhammad
1628539,Mychal Mulder
77659,Joe Mullaney
77660,Bob Mullens
201957,Byron Mullens
904,Chris Mullin
77662,Jeff Mullins
942,Todd Mundt
204098,Xavier Munford
77664,Chris Munk
77665,George Munroe
785,Eric Murdock
49,Gheorghe Muresan
1630278,Ade Murkey
77668,Allen Murphy
77669,Calvin Murphy
77672,Dick Murphy
203513,Erik Murphy
77670,Jay Murphy
77671,John Murphy
203122,Kevin Murphy
77673,Ronnie Murphy
77674,Tod Murphy
2211,Troy Murphy
1630530,Trey Murphy III
1627749,Dejounte Murray
2436,Flip Murray
1627750,Jamal Murray
1631099,Keegan Murray
77675,Ken Murray
1631200,Kris Murray
441,Lamond Murray
145,Tracy Murray
77676,Dorie Murrey
203315,Toure' Murry
1629058,Dzanan Musa
203488,Mike Muscala
77677,Angelo Musi
1054,Jerrod Mustaf
87,Dikembe Mutombo
982,Martin Muursepp
939,Pete Myers
1629004,Svi Mykhailiuk
1823,Makhtar N'diaye
1626122,Makhtar N'diaye
2055,Mamadou N'diaye
77681,Bob Naber
77682,Boris Nachamkin
2411,Bostjan Nachbar
1627846,Abdel Nader
77683,Jerry Nagel
77684,Fred Nagy
1924,Lee Nailon
2059,Eduardo Najera
77685,Larry Nance
1631250,Pete Nance
1626204,Larry Nance Jr.
203894,Shabazz Napier
77686,Paul Napolitano
77688,Bob Nash
77687,Charles Nash
959,Steve Nash
77689,Swen Nater
77690,Howard Nathan
77691,Calvin Natt
77692,Kenny Natt
77693,Willie Naulls
2434,Juan Carlos Navarro
202380,Hamady Ndiaye
101238,Boniface Ndong
1626254,Maurice Ndour
77694,Craig Neal
202390,Gary Neal
77695,Jim Neal
77696,Lloyd Neal
77697,Ed Nealy
203517,Nemanja Nedovic
77698,Al Negratti
77699,Barry Nelson
201634,DeMarcus Nelson
77700,Don Nelson
2749,Jameer Nelson
77701,Louie Nelson
1629614,Andrew Nembhard
1129,Ruben Nembhard
1630612,RJ Nembhard Jr.
1838,Tyrone Nesby
1630174,Aaron Nesmith
77704,Martin Nessley
1725,Rasho Nesterovic
203526,Raul Neto
77705,Johnny Neumann
77706,Paul Neumann
77707,Chuck Nevitt
1116,Melvin Newbern
1096,Ivano Newbill
1956,Ira Newble
77710,Mike Newlin
271,Johnny Newman
1629005,Malik Newman
77712,Dave Newmark
1641803,Tristen Newton
1627777,Georges Niang
201193,Demetris Nichols
77713,Jack Nichols
203094,Andrew Nicholson
1093,Gaylon Nickerson
77715,Carl Nicks
77716,Rich Niemann
77717,John Niemiera
77718,Mike Niles
77719,Kurt Nimphius
1630227,Daishen Nix
77720,Dyron Nix
77721,Norm Nixon
1630192,Zeke Nnaji
201149,Joakim Noah
77722,Chuck Noble
2804,Andres Nocioni
200786,David Noel
203457,Nerlens Noel
77723,Paul Noel
203512,Lucas Nogueira
77724,Jim Nolan
77725,Paul Nolen
999,Jeff Nordgaard
77727,Robert Nordmann
77728,Johnny Norlander
77729,Connie Norman
80,Ken Norman
77731,Audie Norris
983,Moochie Norris
77732,Sylvester Norris
1629668,Zach Norvell Jr.
77733,Willie Norwood
77734,George Nostrand
77735,Stan Noszka
77736,Mike Novak
200779,Steve Novak
1629669,Jaylen Nowell
1641806,Markquis Nowell
77737,Mel Nowell
1717,Dirk Nowitzki
1628373,Frank Ntilikina
1642361,Juan Nunez
1629134,Kendrick Nunn
203263,James Nunnally
203994,Jusuf Nurkic
77738,Dennis Nutt
1628021,David Nwaba
1629670,Jordan Nwora
1022,Julius Nwosu
1525,Charles O'Bannon
709,Ed O'Bannon
77742,John O'Boyle
77744,Bob O'Brien
77743,Buckshot O'Brien
1626266,JJ O'Brien
200753,Patrick O'Bryant
203948,Johnny O'Bryant III
77745,Dermie O'Connell
77746,Andy O'Donnell
77750,Francis O'Grady
77752,Dick O'Keefe
77753,Tommy O'Keefe
77754,Mike O'Koren
77766,Grady O'Malley
979,Jermaine O'Neal
406,Shaquille O'Neal
1626220,Royce O'Neale
77767,Mike O'Neill
203124,Kyle O'Quinn
77773,Kevin O'Shea
77774,Garland O'Shields
77776,Dan O'Sullivan
891,Charles Oakley
101177,Fabricio Oberto
1627849,Daniel Ochefu
201141,Greg Oden
1885,Lamar Odom
77747,Carlos Ogden
77748,Ralph Ogden
1628,Alan Ogg
77751,Don Ohl
203317,Tim Ohlbrecht
1628400,Semi Ojeleye
2731,Emeka Okafor
1626143,Jahlil Okafor
1629643,Chuma Okeke
1629059,Elie Okobo
1629006,Josh Okogie
1630168,Onyeka Okongwu
1630171,Isaac Okoro
1629644,KZ Okpala
2246,Mehmet Okur
203506,Victor Oladipo
165,Hakeem Olajuwon
77756,Mark Olberding
77757,Jawann Oldham
77758,Johnny Oldham
77759,Frank Oleynick
77760,John Olive
1680,Brian Oliver
1628419,Cameron Oliver
2352,Dean Oliver
1429,Jimmy Oliver
1563,Kevin Ollie
77764,Gene Ollrich
1709,Michael Olowokandi
77765,Enoch Olsen
203482,Kelly Olynyk
1630647,Eugene Omoruyi
1629671,Miye Oni
202620,Arinze Onuaku
1627778,Chinanu Onuaku
77768,Barry Orms
77769,Johnny Orr
77770,Louis Orr
77771,Jose Ortiz
202350,Daniel Orton
77772,Chuck Osborne
1626224,Cedi Osman
77775,Wally Osterkorn
731,Greg Ostertag
77777,Matt Othick
77778,Don Otten
77779,Mac Otten
1630187,Daniel Oturu
1626162,Kelly Oubre Jr.
448,Bo Outlaw
2566,Travis Outlaw
77780,Claude Overton
77,Doug Overton
101261,Andre Owens
182,Billy Owens
2442,Chris Owens
77782,Eddie Owens
77783,James Owens
77784,Jim Owens
77785,Keith Owens
202082,Larry Owens
1629745,Tariq Owens
77786,Tom Owens
1077,Ray Owes
2071,Olumide Oyedeji
77788,Joe Pace
2585,Zaza Pachulia
123,Robert Pack
77789,Gerald Paddio
1909,Scott Padgett
1629873,Jaysean Paige
1627779,Marcus Paige
77790,Fred Paine
1960,Milt Palacio
77791,Togo Palazzi
77792,Jim Palmer
77793,John Palmer
1629309,Trayvon Palmer
77794,Walter Palmer
1630698,Kevin Pangos
1950,Andy Panko
1627834,Georgios Papagiannis
203123,Kostas Papanikolaou
2457,Jannero Pargo
202951,Jeremy Pargo
77797,Estes Parham
305,Robert Parish
77799,Medford Park
1515,Anthony Parker
203953,Jabari Parker
2470,Smush Parker
77800,Sonny Parker
2225,Tony Parker
77801,Jack Parkinson
685,Cherokee Parks
77802,Jack Parr
77803,Doyle Parrack
77804,Charlie Parsley
202718,Chandler Parsons
1629672,Eric Paschall
1628394,Anzejs Pasecniks
1097,Zarko Paspalj
77806,Marty Passaglia
77807,George A. Pastushok
77808,Myles Patrick
77809,Stan Patrick
1754,Andrae Patterson
77811,George Patterson
203934,Lamar Patterson
202335,Patrick Patterson
1739,Ruben Patterson
77812,Steve Patterson
77813,Tommy Patterson
77814,Worthy Patterson
1628383,Justin Patton
203464,Brandon Paul
101108,Chris Paul
77815,Charlie Paulk
77816,Jerry Paulson
77817,Billy Paultz
2562,Sasha Pavlovic
77818,Jim Paxson
77819,Jim Paxson
77820,John Paxson
77821,Johnny Payak
203940,Adreian Payne
1626166,Cameron Payne
77822,Kenny Payne
77823,Tom Payne
203901,Elfrid Payton
56,Gary Payton
77824,Mel Payton
1627780,Gary Payton II
77825,George Pearcy
77826,Henry Pearcy
200762,Oleksiy Pecherov
77827,Wiley Peck
324,Anthony Peeler
201593,Nikola Pekovic
77828,Jake Pelkington
203658,Norvel Pelle
77829,Sam Pellom
2130,Mike Penberthy
2667,Desmond Penigar
2632,Kirk Penney
46,Mike Peplowski
781,Will Perdue
1641970,Maozinha Pereira
2570,Kendrick Perkins
64,Sam Perkins
77834,Warren Perkins
200785,Kosta Perovic
1628506,London Perrantes
77835,Curtis Perry
386,Elliot Perry
1629617,Reggie Perry
897,Tim Perry
456,Chuck Person
445,Wesley Person
1628409,Alec Peters
77839,Jim Petersen
77840,Loy Petersen
77843,Bob Peterson
1641809,Drew Peterson
77841,Ed Peterson
77842,Mel Peterson
2050,Morris Peterson
77844,Geoff Petrie
101130,Johan Petro
77845,Drazen Petrovic
1630196,Filip Petrusev
77846,Richard Petruska
77847,Bob Pettit
77848,Roger Phegley
77850,Jack Phelan
77849,Jim Phelan
74,Derrick Phelps
77852,Mike Phelps
77853,Andy Phillip
1629341,Tarik Phillip
77854,Eddie Phillips
77855,Gary Phillips
1641763,Julian Phillips
184,Bobby Phills
15,Eric Piatkowski
1629618,Jalen Pickett
1630691,Jamorko Pickett
1718,Paul Pierce
894,Ricky Pierce
77858,Stan Pietkiewicz
2554,Mickael Pietrus
77859,John Pilch
291,Ed Pinckney
200838,Kevinn Pinkney
77861,John Pinone
1629033,Theo Pinson
77862,Dave Piontek
77863,Tom Piotrowski
937,Scottie Pippen
1630590,Scotty Pippen Jr.
77864,Charlie Pittman
202354,Dexter Pittman
2565,Zoran Planinic
202353,Tibor Pleiss
1631342,Daeqwon Plowden
1627850,Marshall Plumlee
203486,Mason Plumlee
203101,Miles Plumlee
77865,Gary Plummer
2750,Pavel Podkolzin
1641764,Brandin Podziemski
1627751,Jakob Poeltl
1629738,Vincent Poirier
1630197,Aleksej Pokusevski
77866,Dwayne Polee
77867,Jim Pollard
1513,Scot Pollard
77868,Ralph Polson
178,Olden Polynice
77869,Cliff Pondexter
202347,Quincy Pondexter
1629044,Shamorie Ponds
1630582,Yves Pons
1629673,Jordan Poole
77870,David Pope
998,Mark Pope
77872,Dave Popson
77873,Ben Poquette
2084,Chris Porter
77875,Howard Porter
1629007,Jontay Porter
77876,Kevin Porter
345,Terry Porter
1641854,Craig Porter Jr.
1629645,Kevin Porter Jr.
1629008,Michael Porter Jr.
203490,Otto Porter Jr.
1626171,Bobby Portis
77878,Bob Portman
204001,Kristaps Porzingis
1899,James Posey
1642366,Quinten Post
2068,Lavor Postell
958,Vitaly Potapenko
1630695,Micah Potter
200796,Leon Powe
203939,Dwight Powell
2694,Josh Powell
2867,Kasib Powell
1629619,Myles Powell
1626181,Norman Powell
101232,Roger Powell
1627816,Alex Poythress
77879,Paul Pressey
203515,Phil Pressey
77880,Dominic Pressley
77881,Harold Pressley
1630554,Jason Preston
201985,AJ Price
85,Brent Price
77883,Jim Price
899,Mark Price
77884,Mike Price
101179,Ronnie Price
77882,Tony Price
77886,Bob Priddy
203143,Pablo Prigioni
1630563,Joshua Primo
1627752,Taurean Prince
2419,Tayshaun Prince
77887,John Pritchard
340,Kevin Pritchard
1630202,Payton Pritchard
1919,Laron Profit
1641765,Olivier-Maxence Prosper
201172,Gabe Pruitt
2038,Joel Przybilla
77888,Les Pugh
77889,Roy Pugh
77890,Anthony Pullard
1626643,Jacob Pullen
1642389,Zyon Pullin
1628681,Rodney Purvis
77891,Don Putman
1627753,Zhou Qi
1627817,Tim Quarterman
1630243,Trevelin Queen
1629674,Neemias Queta
77892,Bob Quick
1630193,Immanuel Quickley
200809,Chris Quinn
77893,Brian Quinnett
1631311,Lester Quinones
1628397,Ivan Rabb
77894,Luke Rackley
77895,Howie Rader
77896,Mark Radford
77897,Wayne Radford
129,Dino Radja
2209,Vladimir Radmanovic
1893,Aleksandar Radojevic
77899,Frank Radovich
77900,Moe Radovich
203545,Miroslav Raduljica
77901,Ray Radziszewski
77902,Ray Ragelis
77903,Sherwin Raiken
77904,Ed Rains
2080,Igor Rakocevic
77905,Kurt Rambis
2762,Peter John Ramos
